Method,Test Size,MAE
[OURS] Splatformer,0.2,0.2610037922859192
U-Net,0.2,0.4288120262931907
IDW,0.2,0.5295811721665123
Kriging,0.2,0.5417975452279535
Ensemble,0.2,0.5282456412580917
U-Net,0.2,0.48502180108583937
[OURS] Splatformer,0.2,0.2682953178882599
U-Net,0.2,0.48502180108583937
IDW,0.2,0.6231775369161524
Kriging,0.2,0.5473585573932637
Ensemble,0.2,0.8662101837605405
U-Net,0.2,1.9825426477148262
[OURS] Splatformer,0.2,0.24633033573627472
U-Net,0.2,1.9825426477148262
IDW,0.2,0.75260881354914
Kriging,0.2,0.8728322554473618
Ensemble,0.2,0.790334868617629
U-Net,0.2,0.801657316754238
[OURS] Splatformer,0.2,0.623047947883606
U-Net,0.2,0.801657316754238
IDW,0.2,0.6467474652574758
Kriging,0.2,0.644069087807796
Ensemble,0.2,0.48349696658800884
U-Net,0.2,0.5462001374138381
[OURS] Splatformer,0.2,0.32535916566848755
U-Net,0.2,0.5462001374138381
IDW,0.2,0.5876389028943281
Kriging,0.2,0.44795879210598344
Ensemble,0.2,0.4672152907190378
U-Net,0.2,0.3873392225351688
[OURS] Splatformer,0.2,0.19676902890205383
U-Net,0.2,0.3873392225351688
IDW,0.2,0.7837613874089973
Kriging,0.2,0.6966347663196687
Ensemble,0.2,0.7374734301596955
U-Net,0.2,1.0685491020734466
[OURS] Splatformer,0.2,0.3671848773956299
U-Net,0.2,1.0685491020734466
IDW,0.2,0.6888744052459843
Kriging,0.2,0.6065196308561801
Ensemble,0.2,0.6744871115742485
U-Net,0.2,4.418043832634737
[OURS] Splatformer,0.2,0.25393015146255493
U-Net,0.2,4.418043832634737
IDW,0.2,0.616046225753417
Kriging,0.2,0.5535257132152331
Ensemble,0.2,0.6683807283619354
U-Net,0.2,1.3295961210078489
[OURS] Splatformer,0.2,0.4253285527229309
U-Net,0.2,1.3295961210078489
IDW,0.2,0.4283006277854553
Kriging,0.2,0.32116658643105156
Ensemble,0.2,0.44221299127257646
U-Net,0.2,0.2877475689478509
[OURS] Splatformer,0.2,0.2320781797170639
U-Net,0.2,0.2877475689478509
IDW,0.2,0.6708768194296524
Kriging,0.2,0.5676143197858594
Ensemble,0.2,0.5661136782007609
U-Net,0.2,0.4176636593782884
[OURS] Splatformer,0.2,0.2882012128829956
U-Net,0.2,0.4176636593782884
IDW,0.2,0.6261420159056588
Kriging,0.2,0.729501010922775
Ensemble,0.2,0.7344163105133422
U-Net,0.2,0.9008146044105345
[OURS] Splatformer,0.2,0.18768951296806335
U-Net,0.2,0.9008146044105345
IDW,0.2,0.5452419189120599
Kriging,0.2,0.5586835967273984
Ensemble,0.2,0.5368310155664006
U-Net,0.2,0.2714306029648358
[OURS] Splatformer,0.2,0.24387776851654053
U-Net,0.2,0.2714306029648358
IDW,0.3,0.6608950979572242
Kriging,0.3,0.5441713637648451
Ensemble,0.3,0.733888503914412
U-Net,0.3,0.4463135036918614
[OURS] Splatformer,0.3,0.26990941166877747
U-Net,0.3,0.4463135036918614
IDW,0.3,0.6836547972708822
Kriging,0.3,0.5196903137022755
Ensemble,0.3,0.5840853423062106
U-Net,0.3,0.430967781767017
[OURS] Splatformer,0.3,0.30290013551712036
U-Net,0.3,0.430967781767017
IDW,0.3,0.4804885008253926
Kriging,0.3,0.46959018715580064
Ensemble,0.3,0.5788817331683973
U-Net,0.3,0.6038056486980594
[OURS] Splatformer,0.3,0.5316779613494873
U-Net,0.3,0.6038056486980594
IDW,0.3,0.48050353915738137
Kriging,0.3,0.5134510590356831
Ensemble,0.3,0.5126975490899782
U-Net,0.3,0.46554567531593016
[OURS] Splatformer,0.3,0.2264995127916336
U-Net,0.3,0.46554567531593016
IDW,0.3,0.5334426497058792
Kriging,0.3,0.4773028843889417
Ensemble,0.3,0.6802365681038415
U-Net,0.3,0.43155381996164266
[OURS] Splatformer,0.3,0.3945738673210144
U-Net,0.3,0.43155381996164266
IDW,0.3,0.6148951557122293
Kriging,0.3,0.6179693179085087
Ensemble,0.3,0.6308386543498163
U-Net,0.3,1.3297986855900112
[OURS] Splatformer,0.3,0.2615133821964264
U-Net,0.3,1.3297986855900112
IDW,0.3,0.5393821115814756
Kriging,0.3,0.5306602356138729
Ensemble,0.3,0.4958384236338346
U-Net,0.3,0.2695019374371769
[OURS] Splatformer,0.3,0.2354036271572113
U-Net,0.3,0.2695019374371769
IDW,0.3,0.6979596270371962
Kriging,0.3,1.1173751483571477
Ensemble,0.3,0.8051102703748304
U-Net,0.3,0.5611048945399348
[OURS] Splatformer,0.3,0.29766422510147095
U-Net,0.3,0.5611048945399348
IDW,0.3,0.5824835037678743
Kriging,0.3,0.6514072280076636
Ensemble,0.3,0.47967962673740966
U-Net,0.3,2.3264515237518673
[OURS] Splatformer,0.3,0.32668522000312805
U-Net,0.3,2.3264515237518673
IDW,0.3,0.664763498610583
Kriging,0.3,0.5110559263526785
Ensemble,0.3,0.5415051845773597
U-Net,0.3,1.0474921051630872
[OURS] Splatformer,0.3,0.42090854048728943
U-Net,0.3,1.0474921051630872
IDW,0.3,0.631208638773041
Kriging,0.3,0.6652415719773384
Ensemble,0.3,0.538014320077506
U-Net,0.3,0.47214106550737606
[OURS] Splatformer,0.3,0.23922394216060638
U-Net,0.3,0.47214106550737606
IDW,0.3,0.4894663055686759
Kriging,0.3,0.4968831782809731
Ensemble,0.3,0.5958201282411989
U-Net,0.3,4.979710998735455
[OURS] Splatformer,0.3,0.6145398616790771
U-Net,0.3,4.979710998735455
IDW,0.3,0.5850356828607509
Kriging,0.3,0.5769400650586113
Ensemble,0.3,0.6415270231475164
U-Net,0.3,0.7823958269742755
[OURS] Splatformer,0.3,0.33593758940696716
U-Net,0.3,0.7823958269742755
IDW,0.3,0.5333507380979221
Kriging,0.3,0.5752610323329989
Ensemble,0.3,0.6655783718714611
U-Net,0.3,0.547472022769849
[OURS] Splatformer,0.3,0.5667776465415955
U-Net,0.3,0.547472022769849
IDW,0.3,0.6671874562953727
Kriging,0.3,1.0990086608171754
Ensemble,0.3,0.6784984424415768
U-Net,0.3,0.5772649540366495
[OURS] Splatformer,0.3,0.21200557053089142
U-Net,0.3,0.5772649540366495
IDW,0.3,0.4671734250208263
Kriging,0.3,0.476674139459996
Ensemble,0.3,0.5183891550444548
U-Net,0.3,0.35521803478461494
[OURS] Splatformer,0.3,0.29074057936668396
U-Net,0.3,0.35521803478461494
IDW,0.3,0.5938990299469519
Kriging,0.3,0.5497241050107329
Ensemble,0.3,0.7593200067260731
U-Net,0.3,0.9183550948089909
[OURS] Splatformer,0.3,0.7755427360534668
U-Net,0.3,0.9183550948089909
IDW,0.3,0.6669908647599538
Kriging,0.3,0.5418147106658447
Ensemble,0.3,0.72266788639921
U-Net,0.3,1.131292898115047
[OURS] Splatformer,0.3,0.3391261100769043
U-Net,0.3,1.131292898115047
IDW,0.3,0.7009585059544041
Kriging,0.3,0.5860015789455294
Ensemble,0.3,0.6135778514749809
U-Net,0.3,0.6463945577967678
[OURS] Splatformer,0.3,0.2285677045583725
U-Net,0.3,0.6463945577967678
IDW,0.3,0.6928573706934609
Kriging,0.3,0.6058291404072522
Ensemble,0.3,0.5868428788891891
U-Net,0.3,0.4114460580718091
[OURS] Splatformer,0.3,0.5189324021339417
U-Net,0.3,0.4114460580718091
IDW,0.4,0.5902385801990194
Kriging,0.4,0.6858939518917287
Ensemble,0.4,0.6226229901851964
U-Net,0.4,0.5854454419976258
[OURS] Splatformer,0.4,0.2176097184419632
U-Net,0.4,0.5854454419976258
IDW,0.4,0.6514599680946931
Kriging,0.4,0.5815974569582593
Ensemble,0.4,0.5801892131725875
U-Net,0.4,6.690906342674842
[OURS] Splatformer,0.4,0.293768972158432
U-Net,0.4,6.690906342674842
IDW,0.4,0.5198669123379934
Kriging,0.4,0.6432187111490787
Ensemble,0.4,0.6859300293841214
U-Net,0.4,1.1259679814785717
[OURS] Splatformer,0.4,0.34207645058631897
U-Net,0.4,1.1259679814785717
IDW,0.4,0.5895859263252045
Kriging,0.4,0.5981322969348956
Ensemble,0.4,0.8560153441459065
U-Net,0.4,1.1981912069459875
[OURS] Splatformer,0.4,0.27148202061653137
U-Net,0.4,1.1981912069459875
IDW,0.4,0.5824687993393936
Kriging,0.4,0.5646532349987534
Ensemble,0.4,0.6582367028629801
U-Net,0.4,0.4342753965319179
[OURS] Splatformer,0.4,0.5397257208824158
U-Net,0.4,0.4342753965319179
IDW,0.4,0.7049960566881952
Kriging,0.4,0.8320156560897037
Ensemble,0.4,0.6739282110880774
U-Net,0.4,0.5342557339811046
[OURS] Splatformer,0.4,0.39858609437942505
U-Net,0.4,0.5342557339811046
IDW,0.4,0.6556087666464602
Kriging,0.4,0.5896592178778697
Ensemble,0.4,0.6589783807266562
U-Net,0.4,1.1338152868065463
[OURS] Splatformer,0.4,0.3031892776489258
U-Net,0.4,1.1338152868065463
IDW,0.4,0.6213154087976481
Kriging,0.4,0.7029736636204431
Ensemble,0.4,0.6082938268212642
U-Net,0.4,0.44647763180331845
[OURS] Splatformer,0.4,0.2904530465602875
U-Net,0.4,0.44647763180331845
IDW,0.4,0.6382804860975368
Kriging,0.4,0.732906877165366
Ensemble,0.4,0.7044740461754927
U-Net,0.4,0.5857560598704981
[OURS] Splatformer,0.4,0.32699552178382874
U-Net,0.4,0.5857560598704981
IDW,0.4,0.7358048187057127
Kriging,0.4,0.616285595798178
Ensemble,0.4,0.7706285207335041
U-Net,0.4,0.785703476814454
[OURS] Splatformer,0.4,0.21058587729930878
U-Net,0.4,0.785703476814454
IDW,0.4,0.6715111447025363
Kriging,0.4,0.7588629690204037
Ensemble,0.4,0.6612757932468892
U-Net,0.4,0.5046457796543435
[OURS] Splatformer,0.4,0.2211100459098816
U-Net,0.4,0.5046457796543435
IDW,0.4,0.6199294752949789
Kriging,0.4,0.6127782348463976
Ensemble,0.4,0.6875235623376849
U-Net,0.4,0.37436905428296074
[OURS] Splatformer,0.4,0.1752449870109558
U-Net,0.4,0.37436905428296074
IDW,0.4,0.5289232914700464
Kriging,0.4,0.5263741376356182
Ensemble,0.4,0.70096153692469
U-Net,0.4,0.4349033669819762
[OURS] Splatformer,0.4,0.45031529664993286
U-Net,0.4,0.4349033669819762
IDW,0.4,0.6909381623368835
Kriging,0.4,0.5464371377245776
Ensemble,0.4,0.5429877307801259
U-Net,0.4,0.8732177526039955
[OURS] Splatformer,0.4,0.26295340061187744
U-Net,0.4,0.8732177526039955
IDW,0.4,0.5280810542920752
Kriging,0.4,0.4948356164510658
Ensemble,0.4,0.5954585996325886
U-Net,0.4,0.5888911946919355
[OURS] Splatformer,0.4,0.348625510931015
U-Net,0.4,0.5888911946919355
IDW,0.4,0.5762792577616807
Kriging,0.4,0.4977973267773032
Ensemble,0.4,0.6705213706517655
U-Net,0.4,0.824643663495816
[OURS] Splatformer,0.4,0.30816224217414856
U-Net,0.4,0.824643663495816
IDW,0.4,0.7146207151009901
Kriging,0.4,0.9934307154126542
Ensemble,0.4,0.8995297871013779
U-Net,0.4,0.8300014979660864
[OURS] Splatformer,0.4,0.23223373293876648
U-Net,0.4,0.8300014979660864
IDW,0.4,0.5836824752281657
Kriging,0.4,0.5894465323769086
Ensemble,0.4,0.7585985126824211
U-Net,0.4,0.9588778064630122
[OURS] Splatformer,0.4,0.3804783225059509
U-Net,0.4,0.9588778064630122
IDW,0.4,0.552850783150417
Kriging,0.4,0.4978347951396636
Ensemble,0.4,0.6449994743025445
U-Net,0.4,0.8623576212956043
[OURS] Splatformer,0.4,0.20152230560779572
U-Net,0.4,0.8623576212956043
IDW,0.4,0.5537568195899891
Kriging,0.4,0.5442260990763816
Ensemble,0.4,0.5360537763404128
U-Net,0.4,0.5489660249337276
[OURS] Splatformer,0.4,0.38964807987213135
U-Net,0.4,0.5489660249337276
IDW,0.5,0.8239071949582084
Kriging,0.5,0.8626560920330201
Ensemble,0.5,0.7643060720598414
U-Net,0.5,0.5086168229524013
[OURS] Splatformer,0.5,0.4106382131576538
U-Net,0.5,0.5086168229524013
IDW,0.5,0.6550763282475535
Kriging,0.5,0.5458919513523445
Ensemble,0.5,0.7024863710362624
U-Net,0.5,0.6258718738385678
[OURS] Splatformer,0.5,0.4408068358898163
U-Net,0.5,0.6258718738385678
IDW,0.5,0.6475887132529543
Kriging,0.5,0.6586501640881053
Ensemble,0.5,0.6769501412015599
U-Net,0.5,1.8703851750719307
[OURS] Splatformer,0.5,0.35594579577445984
U-Net,0.5,1.8703851750719307
IDW,0.5,0.7036382171319633
Kriging,0.5,0.6375136247876909
Ensemble,0.5,0.6203305088277071
U-Net,0.5,1.0992054643257985
[OURS] Splatformer,0.5,0.5084965229034424
U-Net,0.5,1.0992054643257985
IDW,0.5,0.5832085017467911
Kriging,0.5,0.5565451991961471
Ensemble,0.5,0.612496820022302
U-Net,0.5,0.5540068138929596
[OURS] Splatformer,0.5,0.2208281308412552
U-Net,0.5,0.5540068138929596
IDW,0.5,0.6452372564392358
Kriging,0.5,0.5587679724109272
Ensemble,0.5,0.7135687358270278
U-Net,0.5,6.481807947471801
[OURS] Splatformer,0.5,0.27502816915512085
U-Net,0.5,6.481807947471801
IDW,0.5,0.6429154188310948
Kriging,0.5,0.6438593731392966
Ensemble,0.5,0.8963560049448407
U-Net,0.5,0.8922643494788107
[OURS] Splatformer,0.5,0.506752073764801
U-Net,0.5,0.8922643494788107
IDW,0.5,0.6542046092754766
Kriging,0.5,0.7738622852625457
Ensemble,0.5,0.5923162698671504
U-Net,0.5,0.5141017552365745
[OURS] Splatformer,0.5,0.34399497509002686
U-Net,0.5,0.5141017552365745
IDW,0.5,0.7242615697467093
Kriging,0.5,0.6429125406092981
Ensemble,0.5,0.6721667897235801
U-Net,0.5,0.5897825122875486
[OURS] Splatformer,0.5,0.2472476065158844
U-Net,0.5,0.5897825122875486
IDW,0.5,0.6185403418807243
Kriging,0.5,0.684071223522729
Ensemble,0.5,0.506752896267878
U-Net,0.5,0.6487231823998949
[OURS] Splatformer,0.5,0.3610265851020813
U-Net,0.5,0.6487231823998949
IDW,0.5,0.5880103165994484
Kriging,0.5,0.7549711344067266
Ensemble,0.5,0.6363892888778964
U-Net,0.5,0.47129951198819714
[OURS] Splatformer,0.5,0.47890958189964294
U-Net,0.5,0.47129951198819714
IDW,0.5,0.618516455349365
Kriging,0.5,0.7146039307621919
Ensemble,0.5,0.7349754838127324
U-Net,0.5,1.0984683807155782
[OURS] Splatformer,0.5,0.44463372230529785
U-Net,0.5,1.0984683807155782
IDW,0.5,0.6076946216974173
Kriging,0.5,0.7871639579985973
Ensemble,0.5,0.5981892106944309
U-Net,0.5,0.4734651419149989
[OURS] Splatformer,0.5,0.3030782639980316
U-Net,0.5,0.4734651419149989
IDW,0.5,0.5960765415426696
Kriging,0.5,0.544666325603441
Ensemble,0.5,0.5994612891753606
U-Net,0.5,0.7546724285740243
[OURS] Splatformer,0.5,0.319149374961853
U-Net,0.5,0.7546724285740243
IDW,0.5,0.6430323199174657
Kriging,0.5,0.6315699906491368
Ensemble,0.5,0.7785726012477286
U-Net,0.5,0.9444367788323389
[OURS] Splatformer,0.5,0.3031838834285736
U-Net,0.5,0.9444367788323389
IDW,0.5,0.5523302977141243
Kriging,0.5,0.6666332756432735
Ensemble,0.5,0.5945236670579185
U-Net,0.5,0.5529669500999407
[OURS] Splatformer,0.5,0.19372114539146423
U-Net,0.5,0.5529669500999407
IDW,0.5,0.6131977331335041
Kriging,0.5,0.6052818222585556
Ensemble,0.5,0.6554106630393705
U-Net,0.5,0.4690071681123046
[OURS] Splatformer,0.5,0.23457247018814087
U-Net,0.5,0.4690071681123046
IDW,0.5,0.6583761468657147
Kriging,0.5,0.5796676238575801
Ensemble,0.5,0.6310165017648517
U-Net,0.5,0.6931814417566157
[OURS] Splatformer,0.5,0.2603619694709778
U-Net,0.5,0.6931814417566157
IDW,0.5,0.7492336835574898
Kriging,0.5,0.7430927948744634
Ensemble,0.5,0.746063870059068
U-Net,0.5,0.4297454268520905
[OURS] Splatformer,0.5,0.2913719117641449
U-Net,0.5,0.4297454268520905
IDW,0.5,0.650379219108851
Kriging,0.5,0.728276681966163
Ensemble,0.5,0.6388797970669718
U-Net,0.5,0.5153733781704439
[OURS] Splatformer,0.5,0.3224680721759796
U-Net,0.5,0.5153733781704439
