Method,Test Size,MAE
Kriging,0.4,0.48094608093264446
Ensemble,0.4,0.3593241131205873
U-Net,0.4,0.3600752802028391
Splatformer,0.4,0.2856324315071106
U-Net,0.4,0.3600752802028391
IDW,0.4,0.28280083973105147
Kriging,0.4,0.4287986388995538
Ensemble,0.4,0.27277628167569956
U-Net,0.4,0.485380663414132
Splatformer,0.4,0.5408684015274048
U-Net,0.4,0.485380663414132
IDW,0.4,0.33077218882820525
Kriging,0.4,0.4709122330227034
Ensemble,0.4,0.28512985496719423
U-Net,0.4,0.5465998855010215
Splatformer,0.4,0.2668222188949585
U-Net,0.4,0.5465998855010215
IDW,0.5,0.3191648651424451
Kriging,0.5,0.5069303860718201
Ensemble,0.5,0.3605483292933665
U-Net,0.5,0.7321683066380174
Splatformer,0.5,0.17302460968494415
U-Net,0.5,0.7321683066380174
IDW,0.5,0.36775546784085783
Kriging,0.5,0.47134925149812257
Ensemble,0.5,0.3690371998934669
U-Net,0.5,0.6084896865003845
Splatformer,0.5,0.3258654773235321
U-Net,0.5,0.6084896865003845
IDW,0.5,0.3790761035088377
Kriging,0.5,0.4741021858466678
Ensemble,0.5,0.354139080974335
U-Net,0.5,0.41234756907096204
Splatformer,0.5,0.41521456837654114
U-Net,0.5,0.41234756907096204
IDW,0.5,0.36458312271429516
Kriging,0.5,0.4966420404671086
Ensemble,0.5,0.37620849427209474
U-Net,0.5,0.41985740156113693
Splatformer,0.5,0.1455863118171692
U-Net,0.5,0.41985740156113693
IDW,0.5,0.3605534057800804
Kriging,0.5,0.5090479409301153
Ensemble,0.5,0.37361429189377543
U-Net,0.5,0.38171622198404165
Splatformer,0.5,0.2242509424686432
U-Net,0.5,0.38171622198404165
IDW,0.5,0.37936154219270046
Kriging,0.5,0.5498019806434823
Ensemble,0.5,0.36022602010533517
U-Net,0.5,0.45116612970751807
Splatformer,0.5,0.1713620126247406
U-Net,0.5,0.45116612970751807
