Method,Test Size,MAE
Kriging,0.4,0.5809459042909136
Ensemble,0.4,0.5700749333310492
U-Net,0.4,1.1415490161743016
Splatformer,0.4,0.4865369498729706
U-Net,0.4,1.1415490161743016
IDW,0.4,0.6732427601502421
Kriging,0.4,0.5703690160457373
Ensemble,0.4,0.5874361589955245
U-Net,0.4,1.7169174212772804
Splatformer,0.4,0.2433004528284073
U-Net,0.4,1.7169174212772804
IDW,0.4,0.5346505094652031
Kriging,0.4,0.538597902578059
Ensemble,0.4,0.49121439892626
U-Net,0.4,0.41453564087793415
Splatformer,0.4,0.47014379501342773
U-Net,0.4,0.41453564087793415
IDW,0.4,0.6412643200900066
Kriging,0.4,0.6034442780044356
Ensemble,0.4,0.5038797021076972
U-Net,0.4,1.0034732598489162
Splatformer,0.4,0.3603624701499939
U-Net,0.4,1.0034732598489162
IDW,0.4,0.5962214177894859
Kriging,0.4,0.7450789699616731
Ensemble,0.4,0.5921945491384197
U-Net,0.4,0.7501614447396605
Splatformer,0.4,0.8063549995422363
U-Net,0.4,0.7501614447396605
IDW,0.4,0.5485142908554115
Kriging,0.4,0.49616861639980364
Ensemble,0.4,0.5482765342167392
U-Net,0.4,0.482057568680888
Splatformer,0.4,0.43079811334609985
U-Net,0.4,0.482057568680888
IDW,0.4,0.593421261002581
Kriging,0.4,0.5318730055418249
Ensemble,0.4,0.5703758555590736
U-Net,0.4,0.3634239842961843
Splatformer,0.4,0.30261504650115967
U-Net,0.4,0.3634239842961843
IDW,0.4,0.6921798409200981
Kriging,0.4,0.9785151832477722
Ensemble,0.4,0.6100394160333521
U-Net,0.4,0.2972474370881266
Splatformer,0.4,0.39593666791915894
U-Net,0.4,0.2972474370881266
IDW,0.4,0.5396673300656024
Kriging,0.4,0.5263262240550466
Ensemble,0.4,0.5523033122897396
U-Net,0.4,0.29377275241067236
Splatformer,0.4,0.31416893005371094
U-Net,0.4,0.29377275241067236
IDW,0.4,0.5459620123238105
Kriging,0.4,0.5354201951963072
Ensemble,0.4,0.5983261156586697
U-Net,0.4,0.34685765074635466
Splatformer,0.4,0.32942742109298706
U-Net,0.4,0.34685765074635466
IDW,0.4,0.695946591414315
Kriging,0.4,0.6004899867751806
Ensemble,0.4,0.6376551035137338
U-Net,0.4,0.4361647743162158
Splatformer,0.4,0.33701711893081665
U-Net,0.4,0.4361647743162158
IDW,0.4,0.5829787524026804
Kriging,0.4,0.5852216766714787
Ensemble,0.4,0.6496382965726771
U-Net,0.4,0.26113933903526143
Splatformer,0.4,0.3232403099536896
U-Net,0.4,0.26113933903526143
IDW,0.4,0.6553838530707423
Kriging,0.4,0.6523112821449908
Ensemble,0.4,0.6047806210457862
U-Net,0.4,0.7442614058949386
Splatformer,0.4,0.47468408942222595
U-Net,0.4,0.7442614058949386
IDW,0.5,0.5942641755127246
Kriging,0.5,0.5318747945074395
Ensemble,0.5,0.5810286352746332
U-Net,0.5,0.4903120425407668
Splatformer,0.5,0.5940224528312683
U-Net,0.5,0.4903120425407668
IDW,0.5,0.6162038779365163
Kriging,0.5,0.6872317283639892
Ensemble,0.5,0.7562259900279101
U-Net,0.5,0.5560322327107263
Splatformer,0.5,0.1994437724351883
U-Net,0.5,0.5560322327107263
IDW,0.5,0.641689777494213
Kriging,0.5,8513.308366384026
Ensemble,0.5,0.6342532172541389
U-Net,0.5,0.4222299030054263
Splatformer,0.5,0.3385738730430603
U-Net,0.5,0.4222299030054263
IDW,0.5,0.6306508357673312
Kriging,0.5,0.6885180898961494
Ensemble,0.5,0.641793683890947
U-Net,0.5,0.45091672604883754
Splatformer,0.5,0.47339537739753723
U-Net,0.5,0.45091672604883754
IDW,0.5,0.6443033026431114
Kriging,0.5,0.5789689022457782
Ensemble,0.5,0.6273796634400998
U-Net,0.5,0.5167569262024587
Splatformer,0.5,0.5955132246017456
U-Net,0.5,0.5167569262024587
IDW,0.5,0.5706181609995972
Kriging,0.5,0.4911835208572042
Ensemble,0.5,0.515069775343068
U-Net,0.5,0.37203543491896723
Splatformer,0.5,0.27590256929397583
U-Net,0.5,0.37203543491896723
IDW,0.5,0.6180909340553511
Kriging,0.5,0.5585900626840421
Ensemble,0.5,0.6596868520533825
U-Net,0.5,0.9785834796224293
Splatformer,0.5,0.27887532114982605
U-Net,0.5,0.9785834796224293
IDW,0.5,0.5928456339902952
Kriging,0.5,0.7332512631841043
Ensemble,0.5,0.643578958160878
U-Net,0.5,0.9198021088193856
Splatformer,0.5,0.3718971312046051
U-Net,0.5,0.9198021088193856
IDW,0.5,0.5232051762398949
Kriging,0.5,0.5667522510213581
Ensemble,0.5,0.5862550988334336
U-Net,0.5,2.369087058218242
Splatformer,0.5,0.26317018270492554
U-Net,0.5,2.369087058218242
IDW,0.5,0.6496576168434449
Kriging,0.5,0.6313610192902843
Ensemble,0.5,0.6521673038061733
U-Net,0.5,0.432373971004182
Splatformer,0.5,0.31389302015304565
U-Net,0.5,0.432373971004182
IDW,0.5,0.5895822159334277
Kriging,0.5,0.5228596694707643
Ensemble,0.5,0.5377681933694488
U-Net,0.5,0.7025954549864434
Splatformer,0.5,0.4286584258079529
U-Net,0.5,0.7025954549864434
IDW,0.5,0.5823447638507129
Kriging,0.5,0.6145122125448493
Ensemble,0.5,0.5224185948925865
U-Net,0.5,0.5466261541115671
Splatformer,0.5,0.2553616166114807
U-Net,0.5,0.5466261541115671
IDW,0.5,0.6868650669445978
Kriging,0.5,0.5931227461154635
Ensemble,0.5,0.7025558502204532
U-Net,0.5,0.5827625149446763
Splatformer,0.5,0.46146583557128906
U-Net,0.5,0.5827625149446763
IDW,0.5,0.6038007250912488
Kriging,0.5,0.5067439287905101
Ensemble,0.5,0.5962635247305766
U-Net,0.5,0.4151746776709605
Splatformer,0.5,0.37677112221717834
U-Net,0.5,0.4151746776709605
IDW,0.5,0.6714532475548292
Kriging,0.5,1.0904668390485328
Ensemble,0.5,0.6416945143635343
U-Net,0.5,0.50824712756724
Splatformer,0.5,0.4366535246372223
U-Net,0.5,0.50824712756724
