Method,Test Size,MAE
U-Net,0.2,0.4517467330666164
Splatformer,0.2,0.20690077543258667
IDW,0.2,118.30934449631522
Kriging,0.2,95.44862236287808
U-Net,0.2,0.3015242789950566
Ensemble,0.2,82.29365719112307
U-Net,0.2,0.3015242789950566
Splatformer,0.2,0.5081554651260376
IDW,0.2,117.20983303931435
Kriging,0.2,94.3491051707483
U-Net,0.2,0.5801435793801373
Ensemble,0.2,81.79804492260614
U-Net,0.2,0.5801435793801373
Splatformer,0.2,0.2529735267162323
IDW,0.3,117.185537030173
Kriging,0.3,94.34618077973337
U-Net,0.3,0.698616488650422
Ensemble,0.3,81.93784100484481
U-Net,0.3,0.698616488650422
Splatformer,0.3,0.30637913942337036
IDW,0.3,117.84492669755596
Kriging,0.3,94.98420017812725
U-Net,0.3,0.6926960954284734
Ensemble,0.3,82.13147785141808
U-Net,0.3,0.6926960954284734
Splatformer,0.3,0.25889068841934204
IDW,0.3,117.79457480939517
Kriging,0.3,94.93385087036144
U-Net,0.3,0.28684770416942423
Ensemble,0.3,82.04457174111828
U-Net,0.3,0.28684770416942423
Splatformer,0.3,0.36493119597435
IDW,0.3,117.7986853549447
Kriging,0.3,94.93796086404012
U-Net,0.3,1.0015667615449566
Ensemble,0.3,82.09001746384116
U-Net,0.3,1.0015667615449566
Splatformer,0.3,0.2482169270515442
IDW,0.3,117.5505679129357
Kriging,0.3,94.68984254604811
U-Net,0.3,0.7144209683234074
Ensemble,0.3,81.96458954696118
U-Net,0.3,0.7144209683234074
Splatformer,0.3,0.4295377731323242
IDW,0.3,117.63168348672822
Kriging,0.3,94.79372054175217
U-Net,0.3,1.0739962767021316
Ensemble,0.3,82.09704125653796
U-Net,0.3,1.0739962767021316
Splatformer,0.3,0.378457635641098
IDW,0.4,117.86753364226422
Kriging,0.4,95.00680847388467
U-Net,0.4,1.081812817615237
Ensemble,0.4,82.15513741398948
U-Net,0.4,1.081812817615237
Splatformer,0.4,0.35525938868522644
IDW,0.4,117.90314265929923
Kriging,0.4,95.05432930478025
U-Net,0.4,0.4406665499602297
Ensemble,0.4,82.28041715401673
U-Net,0.4,0.4406665499602297
Splatformer,0.4,0.36237674951553345
IDW,0.4,117.6435559248183
Kriging,0.4,94.78282772700899
U-Net,0.4,0.45806614559172454
Ensemble,0.4,82.07829832553047
U-Net,0.4,0.45806614559172454
Splatformer,0.4,0.3163617253303528
IDW,0.4,118.12247770309163
Kriging,0.4,95.26175325943034
U-Net,0.4,0.4815612644209263
Ensemble,0.4,82.25200754108093
U-Net,0.4,0.4815612644209263
Splatformer,0.4,0.5019241571426392
IDW,0.4,117.60054840801018
Kriging,0.4,94.7780939708944
U-Net,0.4,0.33306531163458136
Ensemble,0.4,82.05945348282819
U-Net,0.4,0.33306531163458136
Splatformer,0.4,0.2808002233505249
IDW,0.4,117.59573704699244
Kriging,0.4,94.77191443705026
U-Net,0.4,0.3388615235839184
Ensemble,0.4,82.0749389947345
U-Net,0.4,0.3388615235839184
Splatformer,0.4,0.2983478009700775
IDW,0.5,118.05888602160806
Kriging,0.5,95.2209534187601
U-Net,0.5,0.8367195362187957
Ensemble,0.5,82.31849489218627
U-Net,0.5,0.8367195362187957
Splatformer,0.5,0.32935306429862976
IDW,0.5,117.53700591036942
Kriging,0.5,94.69780375403687
U-Net,0.5,0.4371747073456864
Ensemble,0.5,82.09390464528084
U-Net,0.5,0.4371747073456864
Splatformer,0.5,0.266022652387619
IDW,0.5,117.61884812518403
Kriging,0.5,94.75812019117573
U-Net,0.5,0.5477364390541473
Ensemble,0.5,82.06204567703996
U-Net,0.5,0.5477364390541473
Splatformer,0.5,0.3133101463317871
IDW,0.5,117.93210356386119
Kriging,0.5,95.12028882585739
U-Net,0.5,0.5812449346279545
Ensemble,0.5,82.32791220106022
U-Net,0.5,0.5812449346279545
Splatformer,0.5,0.30278512835502625
IDW,0.5,117.6413072755394
Kriging,0.5,94.79040517327586
U-Net,0.5,0.5091142581858414
Ensemble,0.5,82.0847056645341
U-Net,0.5,0.5091142581858414
Splatformer,0.5,0.4063621461391449
IDW,0.5,117.28947202668475
Kriging,0.5,94.45512538515375
U-Net,0.5,1.429808927486715
Ensemble,0.5,81.93113458269248
U-Net,0.5,1.429808927486715
Splatformer,0.5,0.311434268951416
