Method,Test Size,MAE
IDW,0.4,102.71286635183874
Kriging,0.4,108.28349895771292
U-Net,0.4,5.685818691161115
Ensemble,0.4,74.95502883808824
U-Net,0.4,5.685818691161115
Splatformer,0.4,0.37108534574508667
IDW,0.4,102.70986365511258
Kriging,0.4,108.18652883520775
U-Net,0.4,0.5477913491256808
Ensemble,0.4,75.2121606967672
U-Net,0.4,0.5477913491256808
Splatformer,0.4,0.2777472138404846
IDW,0.4,102.23251635639033
Kriging,0.4,107.79463221913852
U-Net,0.4,1.6547992021482896
Ensemble,0.4,74.32586710047332
U-Net,0.4,1.6547992021482896
Splatformer,0.4,0.28493833541870117
IDW,0.4,103.21976756288376
Kriging,0.4,108.23710592488345
U-Net,0.4,0.37364727856937097
Ensemble,0.4,76.15485791664499
U-Net,0.4,0.37364727856937097
Splatformer,0.4,0.3749764859676361
IDW,0.4,102.23251635639033
Kriging,0.4,107.79463221913852
U-Net,0.4,1.6006934928817877
Ensemble,0.4,74.32586710047332
U-Net,0.4,1.6006934928817877
Splatformer,0.4,0.18184888362884521
IDW,0.4,102.9754459050565
Kriging,0.4,107.96993626475555
U-Net,0.4,1.091707264516872
Ensemble,0.4,76.14476233484402
U-Net,0.4,1.091707264516872
Splatformer,0.4,0.2891713082790375
IDW,0.5,102.80349309259931
Kriging,0.5,107.71653314306502
U-Net,0.5,0.43048295575162465
Ensemble,0.5,75.99524763369804
U-Net,0.5,0.43048295575162465
Splatformer,0.5,0.3288849890232086
IDW,0.5,102.87245358393784
Kriging,0.5,108.28264304397788
U-Net,0.5,0.6993151069567376
Ensemble,0.5,75.39110975456566
U-Net,0.5,0.6993151069567376
Splatformer,0.5,0.21579928696155548
IDW,0.5,102.96625044698487
Kriging,0.5,107.97824558927658
U-Net,0.5,1.3680662992097765
Ensemble,0.5,76.07487279583073
U-Net,0.5,1.3680662992097765
Splatformer,0.5,0.36726680397987366
IDW,0.5,102.73282760393352
Kriging,0.5,107.6898806665566
U-Net,0.5,0.4347645376870928
Ensemble,0.5,75.74336870131157
U-Net,0.5,0.4347645376870928
Splatformer,0.5,0.27829709649086
IDW,0.5,102.45233465995992
Kriging,0.5,107.83079407159988
U-Net,0.5,2.293494543900214
Ensemble,0.5,74.80375996562242
U-Net,0.5,2.293494543900214
Splatformer,0.5,0.3037494719028473
IDW,0.5,102.53990241058828
Kriging,0.5,107.96569547952573
U-Net,0.5,0.5284332614260518
Ensemble,0.5,74.74496207799427
U-Net,0.5,0.5284332614260518
Splatformer,0.5,0.20293474197387695
